id,text,metadata.course_code,metadata.class_name,metadata.subject,metadata.subject_code,metadata.credits_raw,metadata.credits_min,metadata.credits_max,metadata.prereq_codes,metadata.coreq_codes,metadata.source_url,metadata.parent_id,metadata.chunk_index,metadata.chunk_count
soc-473-cities-and-regions::0d3310166c82::chunk-1,"Course: SOC 473 — Cities and Regions Subject: Sociology (SOC) Credits: 3 or 4 Description: Characteristics, conditions, and consequences of structure and change of cities and metropolitan regions. Spatial, political economy, cultural perspectives. Census, ecological, historical, comparative data for cities. Prerequisites: SOC 201 and an additional 200 or 300-level course in sociology; and junior standing or above; or consent of the instructor. Course Information: 3 undergraduate hours. 4 graduate hours.",SOC 473,Cities and Regions,Sociology (SOC),SOC,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-473-cities-and-regions::0d3310166c82,1,1
soc-474-latinx-youth-coming-of-age-in-the-u-s::9eb089993970::chunk-1,"Course: SOC 474 — Latinx Youth: Coming of Age in the U.S Subject: Sociology (SOC) Credits: 3 or 4 Description: Discursive and cultural positioning of Latina/o/x youth in the US. Explores how youth shape identity, culture, education, politics, community. Using concept of intersectionality, explores links to gender, class, and sexuality. Course Information: 3 undergraduate hours; 4 graduate hours. Same as GWS 476 and LALS 476.",SOC 474,Latinx Youth: Coming of Age in the U.S,Sociology (SOC),SOC,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-474-latinx-youth-coming-of-age-in-the-u-s::9eb089993970,1,1
soc-476-topics-in-urban-sociology::2179d2173814::chunk-1,Course: SOC 476 — Topics in Urban Sociology Subject: Sociology (SOC) Credits: 3 or 4 Description: Intensive examination of a specialized topic announced when the class is scheduled. Prerequisites: 6 hours of upper-division sociology or consent of the instructor. Course Information: 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 12 hours. Students may register in more than one section per term.,SOC 476,Topics in Urban Sociology,Sociology (SOC),SOC,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-476-topics-in-urban-sociology::2179d2173814,1,1
soc-485-classical-social-theory::806861d744ea::chunk-1,"Course: SOC 485 — Classical Social Theory Subject: Sociology (SOC) Credits: 3 or 4 Description: Survey and analysis of classical European and American social theory. Examination of how theorists such as Marx, Weber, Durkheim, Veblen and Park defined and described society within their own social contexts and how we derive meaning from these theories. Prerequisites: SOC 385 ; and senior standing or above; or consent of the instructor. Course Information: 3 undergraduate hours. 4 graduate hours.",SOC 485,Classical Social Theory,Sociology (SOC),SOC,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-485-classical-social-theory::806861d744ea,1,1
soc-487-current-social-theory::71b978ef5e43::chunk-1,Course: SOC 487 — Current Social Theory Subject: Sociology (SOC) Credits: 3 or 4 Description: Review and evaluation of major currents in sociological theory since the 1940s. Prerequisites: SOC 385 ; and senior standing or above; or consent of the instructor. Course Information: 3 undergraduate hours. 4 graduate hours.,SOC 487,Current Social Theory,Sociology (SOC),SOC,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-487-current-social-theory::71b978ef5e43,1,1
soc-490-igniting-sociological-futures-senior-capstone-experience::2aaef558b1d6::chunk-1,"Course: SOC 490 — Igniting Sociological Futures: Senior Capstone Experience Subject: Sociology (SOC) Credits: 4 Description: Focuses on sociological concepts, competencies and complete a hands-on experience with a community organization while developing a professional portfolio highlighting their accomplishments and preparing them for their professional and educational goals. Prerequisites: SOC 300 and SOC 385 ; and senior standing or above; and one 400-level elective in sociology; and consent of the instructor. Enrollment is restricted to sociology majors in their last year of study. Course Information: Previously listed at SOC 400. Field work required. Class Schedule Information: To be properly registered, students must enroll in one Lecture and one Discussion.",SOC 490,Igniting Sociological Futures: Senior Capstone Experience,Sociology (SOC),SOC,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-490-igniting-sociological-futures-senior-capstone-experience::2aaef558b1d6,1,1
soc-496-independent-study-or-research::e1c9596df6fe::chunk-1,"Course: SOC 496 — Independent Study or Research Subject: Sociology (SOC) Credits: 1-9 Description: Extensive readings in specialized areas of sociology or empirical research for advanced undergraduate or graduate students. Prerequisites: 18 hours of sociology, excluding SOC 296 and SOC 299, consent of the instructor, and approval of the department. Course Information: May be repeated with approval. Students may register in more than one section per term. Approval to repeat course granted by the department. Undergraduate students may repeat course for maximum of 9 hours of credit. Class Schedule Information: This course counts toward the limited number of independent study hours accepted toward the degree and the major.",SOC 496,Independent Study or Research,Sociology (SOC),SOC,1-9,1.0,9.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-496-independent-study-or-research::e1c9596df6fe,1,1
soc-499-senior-thesis::7b06cbdc26da::chunk-1,"Course: SOC 499 — Senior Thesis Subject: Sociology (SOC) Credits: 1-4 Description: Individual study for students working on a senior thesis under the supervision of a faculty advisor. This course is required for students graduating with highest departmental distinction. Prerequisites: SOC 490 ; and senior standing or above; and consent of the instructor. Course Information: May be repeated to a maximum of 8 hours, with approval of the department. Students may register for more than one section per term. Previously listed as SOC 299.",SOC 499,Senior Thesis,Sociology (SOC),SOC,1-4,1.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/soc/,soc-499-senior-thesis::7b06cbdc26da,1,1
span-101-elementary-spanish-i::87dba9d079e2::chunk-1,"Course: SPAN 101 — Elementary Spanish I Subject: Spanish (SPAN) Credits: 4 Description: First course in the four-semester program where students learn Spanish through real-world tasks. The purpose is to learn Spanish in order to use it beyond the classroom in meaningful and authentic ways and the Novice-mid level of proficiency. Prerequisites: Appropriate score on the department placement test. Course Information: Extensive computer use required. Field work required. Class is taught in Spanish, at a level appropriate for the course; the main purpose is not grammar learning. Course includes: regular in-classroom interactions, substantial reading and listening tasks for homework, regular class presentations, and one exploratory visit to a Hispanic neighborhood in Chicago. One credit hour takes place online, plus homework.",SPAN 101,Elementary Spanish I,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-101-elementary-spanish-i::87dba9d079e2,1,1
span-102-elementary-spanish-ii::ad789f356726::chunk-1,"Course: SPAN 102 — Elementary Spanish II Subject: Spanish (SPAN) Credits: 4 Description: Second course in the four-semester program where students learn Spanish through real-world tasks. The purpose is to learn Spanish in order to use it beyond the classroom in meaningful and authentic ways and at the novice-high level of proficiency. Prerequisites: SPAN 101 ; or appropriate score on the department placement test. Course Information: Extensive computer use required. Field work required. Class is taught in Spanish, at a level appropriate for the course; the main purpose is not grammar learning. Course includes: regular in-classroom interactions, substantial reading and listening tasks for homework, regular class presentations, and one exploratory visit to a Hispanic neighborhood in Chicago. One credit hour takes place online, plus homework.",SPAN 102,Elementary Spanish II,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-102-elementary-spanish-ii::ad789f356726,1,1
span-103-intermediate-spanish-i::a895b914500f::chunk-1,"Course: SPAN 103 — Intermediate Spanish I Subject: Spanish (SPAN) Credits: 4 Description: Third course in the four-semester program where students learn Spanish through real-world tasks. The purpose is to learn Spanish for use beyond the classroom in meaningful and authentic ways and at the Intermediate-low level of proficiency. Prerequisites: SPAN 102 ; or appropriate score on the department placement test. Course Information: Extensive computer use required. Field work required. Class is taught in Spanish, at a level appropriate for the course; the main purpose is not grammar learning. Course includes: regular in-classroom interactions, substantial reading and listening tasks for homework, regular class presentations, and one exploratory visit to a Hispanic neighborhood in Chicago. One credit hour takes place online, plus homework.",SPAN 103,Intermediate Spanish I,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-103-intermediate-spanish-i::a895b914500f,1,1
span-104-intermediate-spanish-ii::a8c258f9b8d0::chunk-1,"Course: SPAN 104 — Intermediate Spanish II Subject: Spanish (SPAN) Credits: 4 Description: Last course in the four-semester program where students learn Spanish through real-world tasks. The purpose is to learn Spanish to use it beyond the classroom in meaningful and authentic ways and at the Intermediate-mid level of proficiency. Prerequisites: SPAN 103 ; or appropriate score on the department placement test. Course Information: Extensive computer use required. Field work required. Class is taught in Spanish, at a level appropriate for the course; the main purpose is not grammar learning. Course includes: six 30-minute face-to-face interactions with native speakers of Spanish from Latin America and Spain via TalkAbroad; regular in-classroom interactions, substantial reading and listening tasks for homework; regular class presentations; and one exploratory visit to a Hispanic neighborhood in Chicago. One credit hour takes place online, plus homework.",SPAN 104,Intermediate Spanish II,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-104-intermediate-spanish-ii::a8c258f9b8d0,1,1
span-113-spanish-for-heritage-speakers-i::eaf46b4e309f::chunk-1,"Course: SPAN 113 — Spanish for Heritage Speakers I Subject: Spanish (SPAN) Credits: 4 Description: Introduction to reading and writing for students who already possess basic to intermediate communicative skills in the language. Content focuses on the Latino experience in the U.S. Emphasis on critical language awareness. Prerequisites: Appropriate score on the department placement test or the equivalent AP or IB test score. Course Information: Extensive computer use required. Class is taught entirely in Spanish. One credit hour takes place online, plus homework. Use of a computer and internet access is required.",SPAN 113,Spanish for Heritage Speakers I,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-113-spanish-for-heritage-speakers-i::eaf46b4e309f,1,1
span-114-spanish-for-heritage-speakers-ii::91d5e800f01c::chunk-1,"Course: SPAN 114 — Spanish for Heritage Speakers II Subject: Spanish (SPAN) Credits: 4 Description: Reading and writing for students who already possess advanced communicative skills in the language. Content focuses on the Latino experience in the U.S. Emphasis on critical language awareness. Prerequisites: Appropriate score on the department placement test; or the equivalent AP or IB test score; or successful completion of Spanish 113. Course Information: Extensive computer use required. Class is taught entirely in Spanish. One credit hour takes place online, plus homework. Use of a computer and internet access is required.",SPAN 114,Spanish for Heritage Speakers II,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-114-spanish-for-heritage-speakers-ii::91d5e800f01c,1,1
span-192-latin-american-women-writers-in-translation::a8a0ac7e6385::chunk-1,"Course: SPAN 192 — Latin American Women Writers in Translation Subject: Spanish (SPAN) Credits: 3 Description: Introduction to literature by Latin American women from the seventeenth century to the present. Focus on the role literature has played in the negotiation of gender identities in the private and the public spheres. Course Information: Same as GWS 192 , and LALS 192. Taught in English. Extensive computer use required. Individual and Society course, and World Cultures course.",SPAN 192,Latin American Women Writers in Translation,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-192-latin-american-women-writers-in-translation::a8a0ac7e6385,1,1
span-196-totalitarianism-writing-and-cinema::5e0efc8592d1::chunk-1,"Course: SPAN 196 — Totalitarianism, Writing and Cinema Subject: Spanish (SPAN) Credits: 3 Description: An introduction to French, Spanish, and Italian writing and films dealing with the issue of totalitarianism. Various authors are examined within a broad context of European thinking on totalitarianism. Prerequisites: Consent of the instructor. Course Information: Same as FR 196 , and ITAL 196. Taught in English. Two additional hours for viewing films (every two weeks).",SPAN 196,"Totalitarianism, Writing and Cinema",Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-196-totalitarianism-writing-and-cinema::5e0efc8592d1,1,1
span-200-spanish-conversation-and-basic-writing::f5255f73169e::chunk-1,Course: SPAN 200 — Spanish Conversation and Basic Writing Subject: Spanish (SPAN) Credits: 3 Description: Practice of conversational strategies for developing communicative competence in Spanish. Short essay composition for developing writing competence in Spanish. Review of basic grammatical structures. Prerequisites: Grade of C or better in SPAN 104. Course Information: Not open to fluent Spanish speakers.,SPAN 200,Spanish Conversation and Basic Writing,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-200-spanish-conversation-and-basic-writing::f5255f73169e,1,1
span-202-spanish-grammar-in-practice::be1b3d7fc04d::chunk-1,Course: SPAN 202 — Spanish Grammar in Practice Subject: Spanish (SPAN) Credits: 3 Description: A review of the grammar of Spanish language. Covers all topics from the structure and components of the nominal phrase to the sentence. Prerequisites: Grade of C or better in SPAN 104 or Grade of C or better in SPAN 114 ; or appropriate score on the department placement test.,SPAN 202,Spanish Grammar in Practice,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-202-spanish-grammar-in-practice::be1b3d7fc04d,1,1
span-203-extensive-reading-and-writing-for-non-native-speakers-of-spanish::a3dea426f583::chunk-1,"Course: SPAN 203 — Extensive Reading and Writing for Non-Native Speakers of Spanish Subject: Spanish (SPAN) Credits: 3 Description: Develops students' linguistic, rhetorical, organizational, and analytical skills in Spanish composition, as well as reading and critical thinking skills in Spanish. Prerequisites: Grade of C or better in SPAN 104 ; and Credit or concurrent registration in SPAN 202 ; and completion of the university writing requirement. Credit or concurrent registration in SPAN 202 Corequisites: Credit or concurrent registration in SPAN 202 Course Information: Open only to non-native speakers of Spanish. Prereq Codes (parsed): SPAN 202 Coreq Codes (parsed): SPAN 202",SPAN 203,Extensive Reading and Writing for Non-Native Speakers of Spanish,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 202'],['SPAN 202'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-203-extensive-reading-and-writing-for-non-native-speakers-of-spanish::a3dea426f583,1,1
span-204-extensive-reading-and-writing-for-heritage-speakers-of-spanish::c55d542dda79::chunk-1,"Course: SPAN 204 — Extensive Reading and Writing for Heritage Speakers of Spanish Subject: Spanish (SPAN) Credits: 3 Description: Develops students' linguistic, rhetorical, organizational, and analytical skills in Spanish composition, as well as reading and critical thinking skills in Spanish. Prerequisites: Grade of C or better in SPAN 114 ; and Credit or concurrent registration in SPAN 202 ; or consent of the instructor; completion of the university writing requirement. Credit or concurrent registration in SPAN 202 Corequisites: Credit or concurrent registration in SPAN 202 Course Information: Open only to heritage speakers of Spanish. Prereq Codes (parsed): SPAN 202 Coreq Codes (parsed): SPAN 202",SPAN 204,Extensive Reading and Writing for Heritage Speakers of Spanish,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 202'],['SPAN 202'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-204-extensive-reading-and-writing-for-heritage-speakers-of-spanish::c55d542dda79,1,1
span-206-introduction-to-hispanic-linguistics::31223191fef0::chunk-1,"Course: SPAN 206 — Introduction to Hispanic Linguistics Subject: Spanish (SPAN) Credits: 3 Description: General introduction to the major areas of linguistic analysis: phonology, syntax, meaning, and variation. Preparation for formal research in the field of linguistics. Prerequisites: Credit or concurrent registration in SPAN 202. Credit or concurrent registration in SPAN 202 Corequisites: Credit or concurrent registration in SPAN 202 Prereq Codes (parsed): SPAN 202 Coreq Codes (parsed): SPAN 202",SPAN 206,Introduction to Hispanic Linguistics,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 202'],['SPAN 202'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-206-introduction-to-hispanic-linguistics::31223191fef0,1,1
span-207-european-cinema::adbca5190916::chunk-1,"Course: SPAN 207 — European Cinema Subject: Spanish (SPAN) Credits: 3 Description: An overview of the major developments in European cinema from the post-World II period to the present. Prerequisites: ENGL 160. Creative Arts course, and World Cultures course. Course Information: Same as GER 207 and MOVI 207.",SPAN 207,European Cinema,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-207-european-cinema::adbca5190916,1,1
span-210-introduction-to-the-formal-analysis-of-hispanic-texts::cc97db1cd144::chunk-1,"Course: SPAN 210 — Introduction to the Formal Analysis of Hispanic Texts Subject: Spanish (SPAN) Credits: 3 Description: Formal and content analysis of Hispanic essays, short stories and novels, poems, and plays. Application of basic literary concepts through the writing of critical and argumentative analysis. Prerequisites: Grade of C or better in SPAN 202 ; and Credit or concurrent registration in SPAN 203 or Credit or concurrent registration in SPAN 204 and completion of the university writing requirement. Credit or concurrent registration in SPAN 203 or Credit or concurrent registration in SPAN 204 and completion of the university writing requirement Corequisites: Credit or concurrent registration in SPAN 203 or Credit or concurrent registration in SPAN 204 and completion of the university writing requirement Prereq Codes (parsed): SPAN 203, SPAN 204 Coreq Codes (parsed): SPAN 203, SPAN 204",SPAN 210,Introduction to the Formal Analysis of Hispanic Texts,Spanish (SPAN),SPAN,3,3.0,3.0,"['SPAN 203', 'SPAN 204']","['SPAN 203', 'SPAN 204']",https://catalog.uic.edu/ucat/course-descriptions/span/,span-210-introduction-to-the-formal-analysis-of-hispanic-texts::cc97db1cd144,1,1
span-212-cultural-and-literary-studies-in-spain-and-or-latin-america::97085494d325::chunk-1,"Course: SPAN 212 — Cultural and Literary Studies in Spain and/or Latin America Subject: Spanish (SPAN) Credits: 3 Description: Prepares students to examine problems of cultural and literary analysis from a theoretical perspective. It will provide a broader overview for the more focused topic courses at the 300 level. Prerequisites: Sophomore standing or above and Grade of C or better in SPAN 210. Class Schedule Information: To be properly registered, students must enroll in one Lecture and one Discussion.",SPAN 212,Cultural and Literary Studies in Spain and/or Latin America,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-212-cultural-and-literary-studies-in-spain-and-or-latin-america::97085494d325,1,1
span-220-spanish-for-business-and-law-i::a2486c638173::chunk-1,"Course: SPAN 220 — Spanish for Business and Law I Subject: Spanish (SPAN) Credits: 3 Description: Introduction to conversation, composition, and grammar, emphasizing usage specific to the areas of business and law. Familiarizes students with the legal and business culture in the Hispanic world. Prerequisites: Credit or concurrent registration in SPAN 202 ; and completion of the university writing requirement; or approval of the department. Credit or concurrent registration in SPAN 202 Corequisites: Credit or concurrent registration in SPAN 202 Recommended Background: Grade of C or better or concurrent registration in SPAN 203 or Grade of C or better in SPAN 204. Prereq Codes (parsed): SPAN 202 Coreq Codes (parsed): SPAN 202",SPAN 220,Spanish for Business and Law I,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 202'],['SPAN 202'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-220-spanish-for-business-and-law-i::a2486c638173,1,1
span-221-spanish-for-health-personnel-i::bef13b148420::chunk-1,Course: SPAN 221 — Spanish for Health Personnel I Subject: Spanish (SPAN) Credits: 3 Description: Develops students’ communicative competence in Spanish in the medical and health field through the introduction of specialized vocabulary and communication skills. Prerequisites: Credit or concurrent registration in SPAN 202 ; and completion of the university writing requirement; or approval of the department. Credit or concurrent registration in SPAN 202 Corequisites: Credit or concurrent registration in SPAN 202 Recommended Background: Grade of C or better or concurrent registration in SPAN 203 or Grade of C or better or concurrent registration in SPAN 204. Prereq Codes (parsed): SPAN 202 Coreq Codes (parsed): SPAN 202,SPAN 221,Spanish for Health Personnel I,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 202'],['SPAN 202'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-221-spanish-for-health-personnel-i::bef13b148420,1,1
span-224-bilingual-bicultural-hispanic-american-writers::8d58b5e63ff8::chunk-1,Course: SPAN 224 — Bilingual/Bicultural Hispanic American Writers Subject: Spanish (SPAN) Credits: 3 Description: Introduces students to the phenomenon of the bilingual and bicultural Hispanic American writer. Prerequisites: Completion of the University Writing Requirement. US Society course. Course Information: Taught in English.,SPAN 224,Bilingual/Bicultural Hispanic American Writers,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-224-bilingual-bicultural-hispanic-american-writers::8d58b5e63ff8,1,1
span-225-spanish-and-latin-american-culture-through-literature-and-film::3ffaef63ebac::chunk-1,"Course: SPAN 225 — Spanish and Latin American Culture through Literature and Film Subject: Spanish (SPAN) Credits: 3 Description: Introduces students to the Hispanic cultures, both Peninsular and Latin American, as represented in literature and film throughout the 20th and 21st centuries. Prerequisites: Completion of the university writing requirement. Course Information: Same as MOVI 225. Taught in English. Two hours per week to view films. Class Schedule Information: To be properly enrolled, students must register for one Lecture/Discussion and one Lab. World Cultures course.",SPAN 225,Spanish and Latin American Culture through Literature and Film,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-225-spanish-and-latin-american-culture-through-literature-and-film::3ffaef63ebac,1,1
span-226-early-modern-spanish-and-colonial-latin-american-literature-and-culture-in-translation::4eea965c27e1::chunk-1,"Course: SPAN 226 — Early Modern Spanish and Colonial Latin American Literature and Culture in Translation Subject: Spanish (SPAN) Credits: 3 Description: Introduces students to a variety of Early Modern Peninsular and Colonial Latin American literary texts and other cultural artifacts in translation. Prerequisites: Completion of the university writing requirement. Creative Arts course, and World Cultures course. Course Information: Taught in English.",SPAN 226,Early Modern Spanish and Colonial Latin American Literature and Culture in Translation,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-226-early-modern-spanish-and-colonial-latin-american-literature-and-culture-in-translation::4eea965c27e1,1,1
span-228-translation-interpreting-for-the-professions-i-medical-and-business-spanish-english::e6d52159421f::chunk-1,Course: SPAN 228 — Translation/Interpreting for the Professions I: Medical and Business Spanish-English Subject: Spanish (SPAN) Credits: 3 Description: Introduction to the theory of translation and translations of simple texts in both directions: Spanish/English and English/Spanish. Prerequisites: SPAN 202 and sophmore standing or above; or consent of the instructor.,SPAN 228,Translation/Interpreting for the Professions I: Medical and Business Spanish-English,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-228-translation-interpreting-for-the-professions-i-medical-and-business-spanish-english::e6d52159421f,1,1
span-230-civilization-and-culture-of-spain::99b7f129b4e8::chunk-1,"Course: SPAN 230 — Civilization and Culture of Spain Subject: Spanish (SPAN) Credits: 3 Description: Historical, social, and cultural aspects of Spanish civilization. Prerequisites: Credit or concurrent registration in SPAN 203 or credit or concurrent registration in SPAN 204. Credit or concurrent registration in SPAN 203 or credit or concurrent registration in SPAN 204 Corequisites: Credit or concurrent registration in SPAN 203 or credit or concurrent registration in SPAN 204 Course Information: Taught in Spanish. Prereq Codes (parsed): SPAN 203, SPAN 204 Coreq Codes (parsed): SPAN 203, SPAN 204",SPAN 230,Civilization and Culture of Spain,Spanish (SPAN),SPAN,3,3.0,3.0,"['SPAN 203', 'SPAN 204']","['SPAN 203', 'SPAN 204']",https://catalog.uic.edu/ucat/course-descriptions/span/,span-230-civilization-and-culture-of-spain::99b7f129b4e8,1,1
span-231-civilization-and-culture-of-latin-america::3950d31ebce6::chunk-1,"Course: SPAN 231 — Civilization and Culture of Latin America Subject: Spanish (SPAN) Credits: 3 Description: Historical, social, and cultural aspects of Latin American civilization. Prerequisites: Credit or concurrent registration in SPAN 203 or Credit or concurrent registration in SPAN 204. Credit or concurrent registration in SPAN 203 or Credit or concurrent registration in SPAN 204 Corequisites: Credit or concurrent registration in SPAN 203 or Credit or concurrent registration in SPAN 204 Course Information: Taught in Spanish. Prereq Codes (parsed): SPAN 203, SPAN 204 Coreq Codes (parsed): SPAN 203, SPAN 204",SPAN 231,Civilization and Culture of Latin America,Spanish (SPAN),SPAN,3,3.0,3.0,"['SPAN 203', 'SPAN 204']","['SPAN 203', 'SPAN 204']",https://catalog.uic.edu/ucat/course-descriptions/span/,span-231-civilization-and-culture-of-latin-america::3950d31ebce6,1,1
span-278-latin-american-latino-film-studies::f362dc4366d0::chunk-1,"Course: SPAN 278 — Latin American/Latino Film Studies Subject: Spanish (SPAN) Credits: 4 Description: Introduction to the history and major aesthetic movements of Latin American cinema. Course Information: Same as LALS 278 and MOVI 278. Taught in English. Includes a film screening component. Class Schedule Information: To be properly registered, students must enroll in one Lecture-Discussion and one Discussion. Creative Arts course, and World Cultures course.",SPAN 278,Latin American/Latino Film Studies,Spanish (SPAN),SPAN,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-278-latin-american-latino-film-studies::f362dc4366d0,1,1
span-285-zombies-plagues-and-other-pandemics-in-literature-and-visual-media::e79954b4fa90::chunk-1,"Course: SPAN 285 — Zombies, Plagues, and Other Pandemics in Literature and Visual Media Subject: Spanish (SPAN) Credits: 3 Description: Pandemics and their effects on human beings on a physical, emotional, and societal level, as seen through literature and visual media across nations. Course Information: Same as ITAL 285 and LCSL 285. Taught in English. Extensive computer use required. Individual and Society course, and World Cultures course.",SPAN 285,"Zombies, Plagues, and Other Pandemics in Literature and Visual Media",Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-285-zombies-plagues-and-other-pandemics-in-literature-and-visual-media::e79954b4fa90,1,1
span-295-latino-literary-studies::305bd0516f77::chunk-1,"Course: SPAN 295 — Latino Literary Studies Subject: Spanish (SPAN) Credits: 3 Description: Major trends, genres, works, themes, and writers related to Latino history and culture, mainstream and minority U.S., Latin American and third world literatures. Course Information: Same as ENGL 295 and LALS 295. Creative Arts course, and US Society course.",SPAN 295,Latino Literary Studies,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-295-latino-literary-studies::305bd0516f77,1,1
span-302-exploring-spanish-grammar::15c575c8c70f::chunk-1,Course: SPAN 302 — Exploring Spanish Grammar Subject: Spanish (SPAN) Credits: 3 Description: Explores advanced topics in Spanish grammar from a linguistic perspective. Topics range from the noun phrase to complex sentence structure. Prerequisites: Grade of C or better in SPAN 202.,SPAN 302,Exploring Spanish Grammar,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-302-exploring-spanish-grammar::15c575c8c70f,1,1
span-303-advanced-oral-presentation-writing-and-analysis::97336b5a7733::chunk-1,"Course: SPAN 303 — Advanced Oral Presentation, Writing, and Analysis Subject: Spanish (SPAN) Credits: 3 Description: Advanced instruction in linguistic, rhetorical, organizational, and analytical skills in Spanish composition. Further development of reading and critical thinking skills in Spanish. Prerequisites: Grade of C or better in SPAN 203 or Grade of C or better in SPAN 204 ; and completion of the university writing requirement.",SPAN 303,"Advanced Oral Presentation, Writing, and Analysis",Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-303-advanced-oral-presentation-writing-and-analysis::97336b5a7733,1,1
span-304-introduction-to-spanish-creative-writing-for-heritage-speakers::a3e6c71bae85::chunk-1,"Course: SPAN 304 — Introduction to Spanish Creative Writing for Heritage Speakers Subject: Spanish (SPAN) Credits: 3 Description: Exploration of writing tools through analysis of Spanish literary texts and through creative writing exercises. Prerequisites: Grade of C or better in SPAN 204 ; or consent of the instructor. Course Information: Same as LALS 304. This course may not be used to satisfy the prerequisite for ENGL 490 , ENGL 491 , or ENGL 492. Extensive computer use required. This course is intended for heritage students, but may be taken by students demonstrating near-native writing proficiency with the permission of the course instructor. Recommended Background: Grade of C or better in SPAN 210.",SPAN 304,Introduction to Spanish Creative Writing for Heritage Speakers,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-304-introduction-to-spanish-creative-writing-for-heritage-speakers::a3e6c71bae85,1,1
span-320-spanish-for-business-and-law-ii::cdd02c6ee491::chunk-1,Course: SPAN 320 — Spanish for Business and Law II Subject: Spanish (SPAN) Credits: 3 Description: Enhances students’ ability to function effectively in legal and business contexts by building and improving their vocabulary and communication skills for these contexts. Prerequisites: Grade of C or better in SPAN 220 ; and completion of the university writing requirement; and sophomore standing or above. Recommended Background: Grade of C or better or concurrent registration in SPAN 203 or Grade of C or better or concurrent registration in SPAN 204.,SPAN 320,Spanish for Business and Law II,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-320-spanish-for-business-and-law-ii::cdd02c6ee491,1,1
